lead_country;Cidade DSC;MICROZONE_COVERED;MICROZONE_NAME;ID Externo;Primeiro Nome;Rank;Endereço;Telefone;Pontuacao_Brand;Hunter;Nome do Lead;Nome da Brand;Brand ID;ID Cidade;URL do Menu;Prioridade;Latitude;Longitude;Source;Category;Status;Reason;Campo Ignorable;Owners name;Owners email;addressType;googlePlaceId;ownersLastName;Coverage;SUB_CLASSIFICATION;STORE_ID
Brasil;Curitiba;384;PR - CWB - Merces;4da44f5b3fb9ebb708cf794cd899339fe169a70b;batel batata suica;AAA;rua padre anchieta 1350 state of parana 80730 000 brazil; 55 99771036;;rafaela.candido@rappi.com;batel batata suica;batel batata suica;-76305423;29;;776.0;-25.429993;-49.292336;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;384;PR - CWB - Merces;ChIJ7UsTVPDj3JQRK0eGHaqsySM;r s do nascimento restaurante;AAA;rua padre anchieta 1291 bigorrilho;;;raniel.galvao@rappi.com;r s do nascimento restaurante;r nascimento;-92146078;29;;780.0;-25.430257100000002;-49.291946100000004;Outbound;189;Approved;Full service;;;;restaurant;ChIJ7UsTVPDj3JQRK0eGHaqsySM;;Si;Ouro;
Brasil;Curitiba;384;PR - CWB - Merces;93ffc94cbf95c2491c63a9cbe058849c6c7bbdac;vinicola do brasil;AAA;r padre anchieta;30140141 - 41987892566;;rafaela.candido@rappi.com;vinicola do brasil;vinicola brasil;-54789411;29;;803.0;-25.430275;-49.291994;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;384;PR - CWB - Merces;063939a4651aa68a5d8e323669fdc519521e8cbd;steak burger cwb;AAA;merces;40032665;;raniel.galvao@rappi.com;steak burger cwb;steak burger cwb;-1023341;29;;804.0;-25.429013;-49.289625;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;384;PR - CWB - Merces;071d2148a3a875ad6808c1f5d5eb3a530192fd58;veg e lev;AAA;nan;554131211218;;rafaela.candido@rappi.com;veg e lev;veg e lev;-61714154;29;;1129.0;-25.4258595;-49.28451920000001;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Curitiba;384;PR - CWB - Merces;e3f62803cd6db6a98cad6baf40757583f01a464d;brasero burger grill;AAA;alameda prudente de moraes 843 state of parana 80430 234 brazil; 55 41 3402 5194;;raniel.galvao@rappi.com;brasero burger grill;brasero burger grill;-65840153;29;;1159.0;-25.42916;-49.2828;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Curitiba;384;PR - CWB - Merces;c7138f4a2a1f1b0e3005421ed42750412d11068a;buda s house of snack;AAA;alameda cabral 613 centro state of parana 80410 064 brazil;;;rafaela.candido@rappi.com;buda s house of snack;buda house snack;-67488944;29;;1216.0;-25.42781;-49.27906;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Curitiba;384;PR - CWB - Merces;daf8d2f2ef763ccd53df78c52de285affbedde0f;terps burgers fries;AAA;merces;40032665 - 41997714498 4133392726 ;;raniel.galvao@rappi.com;terps burgers fries;terps burgers fries;-95188053;29;;1272.0;-25.429919;-49.292798;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Curitiba;384;PR - CWB - Merces;18069671a32f371debbbbf0846cb97e343141856;pizzincazza;AAA;rua francisco rocha 1758 vl yolanda state of parana 80730 390 brazil;;;rafaela.candido@rappi.com;pizzincazza;pizzincazza;-38928308;29;;1275.0;-25.430970000000002;-49.29549;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Curitiba;384;PR - CWB - Merces;f5a223c2c87df3880660fe8ff2d269c956f9695f;delicias da frida;AAA;rua padre anchieta 1350 praca da ucarrerania state of parana 80730 000 brazil;;;raniel.galvao@rappi.com;delicias da frida;da frida;-57205407;29;;1278.0;-25.429993;-49.292336;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Curitiba;384;PR - CWB - Merces;5b9361fcbb240220d100134630bcf88c85b18a9b;brasil country grill;AAA;rua padre anchieta 1291 bigorrilho state of parana 80730 000 brazil;;;rafaela.candido@rappi.com;brasil country grill;brasil country grill;-89206902;29;;1282.0;-25.43028;-49.291959999999996;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Curitiba;384;PR - CWB - Merces;ChIJ23DQs7nj3JQRK0G6_ktvfUg;lanchonete leaozinho;AAA;rua padre anchieta terminal banca 04 campina do siqueira;(41) 3013-1234;;raniel.galvao@rappi.com;lanchonete leaozinho;leaozinho;-27252283;29;;1288.0;-25.43094;-49.2942995;Outbound;189;Approved;Full service;;;;restaurant;ChIJ23DQs7nj3JQRK0G6_ktvfUg;;Si;Prata;
Brasil;Curitiba;387;PR - CWB - Agua Verde;774de29e790871e392ebb2dad190942199c3cee2;rosiane gasparin goncalves pereira;AAA;rua eurides cunha; 5541996595520;;rafaela.candido@rappi.com;rosiane gasparin goncalves pereira;rosiane gasparin goncalves pereira;-95477547;29;;404.0;-25.455070475;-49.288555963;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;387;PR - CWB - Agua Verde;99778565876e72ebcd3d5630943f2f2ed410bc2b;companhia do pao;AAA;rua acyr guimaraes 436 agua verde state of parana 80240 230 brazil;;;raniel.galvao@rappi.com;companhia do pao;companhia pao;-59358314;29;;439.0;-25.44934;-49.29095;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;387;PR - CWB - Agua Verde;bb1f32818c4f70831998befcb566ffc09bdb93b3;espaco da neya;AAA;rua diogenes alves 144 pernambues state of parana 41100 025 brazil;;;rafaela.candido@rappi.com;espaco da neya;espaco da neya;-28749917;29;;441.0;-25.447807;-49.2921;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;387;PR - CWB - Agua Verde;ChIJBUQYFpvj3JQRibSy7OlAENo;lanchonete papriola;AAA;rua lindolfo pessoa 405 seminario;(41) 3244-8530 -  55 41 3244 8530;;raniel.galvao@rappi.com;lanchonete papriola;papriola;-52648168;29;;443.0;-25.45180175;-49.2955225;Outbound;189;Approved;Full service;;;;restaurant;ChIJBUQYFpvj3JQRibSy7OlAENo;;Si;Ouro;
Brasil;Curitiba;387;PR - CWB - Agua Verde;4e4866303aac350db685d0b0c6187ca27db2afe6;quero brownie;AAA;rua professor assis goncalves;40032665 -  5541991167838;;rafaela.candido@rappi.com;quero brownie;quero brownie;-53757050;29;;461.0;-25.4606745;-49.283699;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;387;PR - CWB - Agua Verde;0e8171d6dc67e243caff4a6b67c79e9833730365;carmela chocolates;AAA;avenida iguacu 3885 agua verde state of parana 80240 074 brazil;4130241184;;raniel.galvao@rappi.com;carmela chocolates;carmela chocolates;-30086827;29;;485.0;-25.45306;-49.29797;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;387;PR - CWB - Agua Verde;61811239686de75e04882e73ef05eaccc50b506f;aprimorata pizzaria;AAA;avenida iguacu 3919 agua verde state of parana 80240 031 brazil; 41 3242 4211;;rafaela.candido@rappi.com;aprimorata pizzaria;aprimorata pizzaria;-45026698;29;;486.0;-25.45317;-49.29827;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;387;PR - CWB - Agua Verde;224f203d57de61baaede6c1ce58fabb7da2571ba;buffet estacao sabor;AAA;avenida iguacu 3707 centro state of parana 80240 074 brazil;;;raniel.galvao@rappi.com;buffet estacao sabor;buffet estacao sabor;-51608629;29;;487.0;-25.45245;-49.29634;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Curitiba;387;PR - CWB - Agua Verde;ChIJPVjmvpvj3JQRGlzOIQC-UjE;coquilles centro de gastronomia;AAA;avenida iguacu 3854 seminario;(41) 3076-5844;;rafaela.candido@rappi.com;coquilles centro de gastronomia;coquilles centro de gastronomia;-91106210;29;;488.0;-25.452619100000003;-49.2979477;Outbound;189;Approved;Full service;;;;restaurant;ChIJPVjmvpvj3JQRGlzOIQC-UjE;;Si;Ouro;
Brasil;Curitiba;387;PR - CWB - Agua Verde;ChIJI75atLrj3JQRBy1evHNpooM;dogao do gordo;AAA;avenida iguacu 3806 seminario;(41) 99838-2501;;raniel.galvao@rappi.com;dogao do gordo;dogao gordo;-94747594;29;;489.0;-25.4524534;-49.2974227;Outbound;189;Approved;Full service;;;;restaurant;ChIJI75atLrj3JQRBy1evHNpooM;;Si;Ouro;
Brasil;Curitiba;389;PR - CWB - Seminario;11fbf9b048a8f94c1e68cfdd401aac34f08f1df3;;AAA;rua bruno filgueira 73;5541999893216;;rafaela.candido@rappi.com;;;-44822428;29;;2.0;-25.449119600000003;-49.299949;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;0d7c7c4489a24c8b6d100c8178fca7ea102675fd;magnolia cafe;AAA;rua rodrigues alves 66;41998586351;;raniel.galvao@rappi.com;magnolia cafe;magnolia cafe;-21161588;29;;147.0;-25.450226;-49.301375;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;7bdb9c33381a4d9e1cf8c991cd67462918d08c3d;chappa choppe;AAA;avenida nossa senhora aparecida 315 seminario state of parana 80440 000 brazil;;;rafaela.candido@rappi.com;chappa choppe;chappa choppe;-17176724;29;;148.0;-25.44959;-49.30166;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;ChIJ_2X23-zj3JQRiyq09uKHxjo;tempero brasileiro restaurante e lancheria;AAA;avenida n sra aparecida 249 seminario;(41) 99577-1166;;raniel.galvao@rappi.com;tempero brasileiro restaurante e lancheria;tempero brasileiro e lancheria;-22365072;29;;149.0;-25.4496555;-49.3010417;Outbound;189;Approved;Full service;;;;restaurant;ChIJ_2X23-zj3JQRiyq09uKHxjo;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;544a00715723d04629f2326bf50bdfc40b6c1eba;china food culinaria chinesa;AAA;avenida sete de setembro;35016885;;rafaela.candido@rappi.com;china food culinaria chinesa;china food culinaria chinesa;-33464738;29;;153.0;-25.449808;-49.298403;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;24c330fdd8aa046c753d8e8ef02105e86379af2e;mexileta;AAA;seminario;40030053;;raniel.galvao@rappi.com;mexileta;mexileta;-78615520;29;;154.0;-25.449536;-49.296957;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;ChIJPc7tWpfj3JQR05fjNrWSYGU;brandt buffet;AAA;avenida n senhora aparecida 155 seminario;(41) 3014-0337;;rafaela.candido@rappi.com;brandt buffet;brandt buffet;-10467479;29;;159.0;-25.449584299999998;-49.3001016;Outbound;189;Approved;Full service;;;;restaurant;ChIJPc7tWpfj3JQR05fjNrWSYGU;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;8b1d16167aa52529f220679baf4098bcf4199b26;rede tempero brasil;AAA;seminario;31514235 - (41) 3151-4235;;raniel.galvao@rappi.com;rede tempero brasil;rede tempero brasil;-98286712;29;;174.0;-25.449636400000006;-49.30099193333334;Outbound;189;Approved;Full service;;;;restaurant;ChIJkew6b5fj3JQRfTVJE8VgeBM;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;6ab5354c6fe72b653e260deddfbc2630265d0d73;velha madeira;AAA;state of parana brazil avenida nossa senhora aparecida 249 80440 000;554191288349 - 554191288349 - 554191288349;;rafaela.candido@rappi.com;velha madeira;velha madeira;-37035970;29;;175.0;-25.449555;-49.300816;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;ab3826df8937c3eaf8b72853ef44169720542260;restaurante baalbek;AAA;rua bispo dom jose 2655 state of parana 80440 080 brazil;41988497111 4131462032 ;;raniel.galvao@rappi.com;restaurante baalbek;baalbek;-95367005;29;;176.0;-25.4473105;-49.297342;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;f3152e174cce5f104121b1cad77fc35fbe44e773;all friends;AAA;rua bpo d jose 2753 campinas state of parana 80440 080 brazil;;;rafaela.candido@rappi.com;all friends;all friends;-15233421;29;;178.0;-25.44773;-49.29766;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;f7d47b3319d9d681b113c25a3389812565dd5b51;baalbek;AAA;state of parana brazil rua bispo dom jose 2655 80440 080;554132432222;;raniel.galvao@rappi.com;baalbek;baalbek;-59489853;29;;179.0;-25.447668;-49.297649;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;0c83ff25f37e9ef8142d5398a5d69cd1475483cf;sabor caseiro;AAA;avenida nossa senhora aparecida;40032665;;rafaela.candido@rappi.com;sabor caseiro;sabor caseiro;-3467677;29;;180.0;-25.449648999999997;-49.300047;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;75f12250589e40568b455ba9fd62ea35d59e4dd9;snackzack;AAA;avenida nossa senhora aparecida 45 state of parana 80440 000 brazil; 55 41 3022 2227;;raniel.galvao@rappi.com;snackzack;snackzack;-13108320;29;;181.0;-25.4492;-49.29911;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;97be78140a63ba142ba42ec1a7e290ef62a7ca69;l arte bistrot;AAA;rua bpo d jose 2849 centro norte state of parana 80440 080 brazil;;;rafaela.candido@rappi.com;l arte bistrot;l arte bistrot;-68444282;29;;182.0;-25.44894;-49.29873;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;8f78d03d4b966803b5dccdc9015323dba9c021d4;avenida nossa senhora aparecida 124;AAA;avenida nossa senhora aparecida 124 state of parana 80440 000 brazil; 55 41 3079 3670;;raniel.galvao@rappi.com;avenida nossa senhora aparecida 124;nossa senhora aparecida 124;-79012273;29;;183.0;-25.44879;-49.30018;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;8eecc849460f7bcd2f046d80f27a60f47e804133;ceara lanches;AAA;rua goncalves dias 1009 menino deus state of parana 80240 340 brazil;;;rafaela.candido@rappi.com;ceara lanches;ceara lanches;-58972745;29;;184.0;-25.448729999999998;-49.297909999999995;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;607dcb78f1cb87f2212eb54bc522aa409df9a590;botiquim noel rosa;AAA;avenida nossa senhora aparecida 165 seminario state of parana 80440 000 brazil;;;raniel.galvao@rappi.com;botiquim noel rosa;botiquim noel rosa;-72594480;29;;185.0;-25.449679999999997;-49.30018;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;54f0d2e773f7469544113763f57be3e4550b4349;ba tche batata;AAA;rua rodrigues alves 163 centro state of parana 80240 460 brazil;;;rafaela.candido@rappi.com;ba tche batata;ba tche batata;-64487026;29;;186.0;-25.45093;-49.3007;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;4591583eaf93cf7b2733c9e21d8950d2dfadf530;al delli;AAA;rua bpo d jose 2685 rio branco state of parana 80440 080 brazil;;;raniel.galvao@rappi.com;al delli;al delli;-79711119;29;;187.0;-25.44765;-49.29744;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;46177f2bc79ca46f458c538b07c7d72fa8218193;esquina d osborges;AAA;rua bpo dom jose 2753 batel state of parana brazil;;;rafaela.candido@rappi.com;esquina d osborges;esquina d osborges;-57813450;29;;188.0;-25.44773;-49.29766;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;471d107525ee74ff2871cfc997680bfe1a6eab06;soft tacos mexican food;AAA;rua bispo dom jose 2849 batel state of parana 80440 080 brazil;;;raniel.galvao@rappi.com;soft tacos mexican food;soft tacos mexican food;-79705084;29;;189.0;-25.448982;-49.298396999999994;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;ChIJdwJrk5Dj3JQRzPEWtix-a_E;vininha bispo;AAA;rua bispo dom jose 2753 batel;;;rafaela.candido@rappi.com;vininha bispo;vininha bispo;-13895811;29;;190.0;-25.4481295;-49.2976984;Outbound;189;Approved;Full service;;;;restaurant;ChIJdwJrk5Dj3JQRzPEWtix-a_E;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;2da7b946562c51c53a9b5729daf821cb66117216;tempo lounge bar;AAA;rua bpo d jose 2753 batel state of parana 80440 080 brazil;;;raniel.galvao@rappi.com;tempo lounge bar;tempo lounge bar;-1685055;29;;191.0;-25.44773;-49.29766;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;ChIJVzdOwgfj3JQRudS9fBabO94;hot dog coruja;AAA;avenida n sra aparecida 155 a seminario;(41) 99610-6351;;rafaela.candido@rappi.com;hot dog coruja;hot dog coruja;-45924415;29;;192.0;-25.4495566;-49.300028499999996;Outbound;189;Approved;Full service;;;;restaurant;ChIJVzdOwgfj3JQRudS9fBabO94;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;ChIJK0pjfgTj3JQRWU8Oih4Hlns;trovatta cafe;AAA;avenida n senhora aparecida 48 seminario;;;raniel.galvao@rappi.com;trovatta cafe;trovatta cafe;-27025988;29;;193.0;-25.448573899999996;-49.2996314;Outbound;189;Approved;Full service;;;;restaurant;ChIJK0pjfgTj3JQRWU8Oih4Hlns;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;fb74a7cfa245b5f4a4b180fb104f89f1eee5202d;menu especial vinhos e cafe;AAA;avenida nossa senhora aparecida 07 galeria 305 loja marajo state of parana 80440 000 brazil; 55 41 30237923;;rafaela.candido@rappi.com;menu especial vinhos e cafe;menu especial vinhos e cafe;-540369;29;;201.0;-25.44945;-49.30167;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;f93242c044a66a043a04016023c32249aafdf84c;jess marina;AAA;rua major heitor guimaraes 77 s cristovao state of parana 80440 120 brazil;;;raniel.galvao@rappi.com;jess marina;jess marina;-32041859;29;;202.0;-25.448829999999997;-49.30138;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;8e5b1312583f150fe329329c314e244e2938fb61;restaurante yumesushi;AAA;rua leoncio correia 219 agua verde state of parana 80240 320 brazil;;;rafaela.candido@rappi.com;restaurante yumesushi;yumesushi;-72715325;29;;205.0;-25.450487;-49.294476;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;ed6f7ec5d74536719018015e86bdcf3120d72efe;chef tatiane;AAA;rua leoncio correia;999747288;;raniel.galvao@rappi.com;chef tatiane;chef tatiane;-19065046;29;;206.0;-25.448979;-49.295433;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;389;PR - CWB - Seminario;72c0741f4eb6d5ab84706e509467143b0b01b3b7;nutrimach;AAA;avenida sete de setembro 6769 liberdade state of parana 80240 001 brazil;;;rafaela.candido@rappi.com;nutrimach;nutrimach;-60375637;29;;207.0;-25.45155;-49.30254;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;a8d836d0838026d5dd772ab00ebdf894323f17aa;giusto barigui;AAA;rua pedro viriato parigot de souza 600; 554132851929;;raniel.galvao@rappi.com;giusto barigui;giusto barigui;-79707899;29;;102.0;-25.434458;-49.3166133;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;1765a04a849be4139995af6fc7da90d5b0152350;lojas americanas;AAA;rua prof pedro viriato parigot d 600 mossungue;+5522992342800;;rafaela.candido@rappi.com;lojas americanas;lojas americanas;-47884697;29;;105.0;-25.4351616;-49.3165092;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;ChIJwZjCONDj3JQRRjRaLaGvip4;sushiaki;AAA;park shopping barigui rua professor pedro viriato parigot de souza 600 loja s 2011 mossungue;(41) 3076-7043 -  55 41 3076 7043 - 554130767043 - 554130767043;;raniel.galvao@rappi.com;sushiaki;sushiaki;-37103602;29;;145.0;-25.435264025;-49.316188975;Outbound;189;Approved;Full service;;;;restaurant;ChIJwZjCONDj3JQRRjRaLaGvip4;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;ChIJozCA0NHj3JQRgah1GOq5T1Y;it s grill;AAA;rua professor pedro viriato parigot de souza 600 mossungue;(41) 3317-6150;;rafaela.candido@rappi.com;it s grill;it grill;-41009187;29;;146.0;-25.435922;-49.317736;Outbound;189;Approved;Full service;;;;restaurant;ChIJozCA0NHj3JQRgah1GOq5T1Y;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;069a0e4ecaefa1c3f0aec47fa14504eada70d62a;spazio di pane paes e doces;AAA;rua professor pedro viriato parigot de souza 1548 mossungue state of parana 81200 100 brazil;4130134148;;raniel.galvao@rappi.com;spazio di pane paes e doces;spazio di pane paes e doces;-5095600;29;;152.0;-25.436241;-49.324852;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;70eb600f43e0128e748b4011eb7eb30290cc78f9;salero;AAA;shopping park shopping barigui state of parana brazil;;;rafaela.candido@rappi.com;salero;salero;-10189578;29;;203.0;-25.436239999999998;-49.31818;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;481951004580b67da84043130f7d2c1b8a509c87;grao cafe;AAA;state of parana brazil rua gra nicco 113 81200 200;554130791214 - 554130791214;;raniel.galvao@rappi.com;grao cafe;grao cafe;-21050079;29;;212.0;-25.43681646666667;-49.32931266666667;Outbound;189;Approved;Full service;;;;restaurant;481951004580b67da84043130f7d2c1b8a509c87;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;0f978e3ac16e4b5f6f0a1460876ed8ffb825d657;lanche natural salada sabor paulista;AAA;mossungue;98676856 - 19974149930;;rafaela.candido@rappi.com;lanche natural salada sabor paulista;natural salada sabor paulista;-2288260;29;;213.0;-25.435289;-49.328072;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;0d1b94e6486e0a09756f6a4936c76b57cfe49bef;nova curitiba;AAA;r domingos imbronizio;;;raniel.galvao@rappi.com;nova curitiba;nova curitiba;-79680998;29;;214.0;-25.435075;-49.324273;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;7b04968de1428918e2b7c17454844768cc32cad6;bee street food;AAA;mossungue;987767610 - 41985160674 4130108740 ;;rafaela.candido@rappi.com;bee street food;bee street food;-55214252;29;;215.0;-25.436653;-49.323685;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Curitiba;2508;PR - CWB - Mossungue;4f91450260c2cd72009d40dab9b14cab3161afe3;dom luigis;AAA;rua professor pedro viriato parigot de souza 1416 st sul state of parana 81200 100 brazil;;;raniel.galvao@rappi.com;dom luigis;dom luigis;-4226728;29;;216.0;-25.436728;-49.32326;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
